taxonKey,vernacularName,language,source,sourceTaxonKey,preferred,country,area
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942509,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942510,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942511,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942514,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942518,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942519,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942520,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942521,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942522,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942523,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942528,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942531,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942532,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942533,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942534,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942535,NA,NA,NA
2878688,sommereik,,Nordic plant uses from Gunnerus and Høeg,164942536,NA,NA,NA
2878688,truffle oak,,NCBI Taxonomy,103149796,NA,NA,NA
2878688,xia li,,GRIN Taxonomy,101373201,NA,NA,NA
2878688,zomereik,nld,Belgian Species List,100547540,NA,BE,NA
2878688,English oak,eng,Database of Vascular Plants of Canada (VASCAN),100022650,TRUE,NA,NA
2878688,European Oak,eng,The IUCN Red List of Threatened Species,176838346,TRUE,NA,NA
2878688,Pedunculate Oak,eng,Checklist of Vermont Species,205185872,TRUE,US,NA
2878688,Pedunculate Oak,eng,United Kingdom Species Inventory (UKSI),180090349,TRUE,NA,NA
2878688,Zomereik,nld,Checklist Dutch Species Register - Nederlands Soortenregister,124611358,TRUE,NA,NA
2878688,chêne pédonculé,fra,Database of Vascular Plants of Canada (VASCAN),100022650,TRUE,NA,NA
2878688,skogsek,swe,Dyntaxa. Svensk taxonomisk databas,160022340,TRUE,SE,NA
2878688,Chêne Pédonculé,fra,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,Common Oak,eng,Martha's Vineyard species checklist,202605012,FALSE,NA,NA
2878688,Common Oak,eng,Checklist of Vermont Species,205185872,FALSE,US,NA
2878688,Common Oak,eng,United Kingdom Species Inventory (UKSI),180090349,FALSE,NA,NA
2878688,Derwen Goesog,cym,United Kingdom Species Inventory (UKSI),180090349,FALSE,NA,NA
2878688,Derwen Gyffredin,cym,United Kingdom Species Inventory (UKSI),180090349,FALSE,NA,NA
2878688,Derwen Mes Coesynnog,cym,United Kingdom Species Inventory (UKSI),180090349,FALSE,NA,NA
2878688,Dub Cereščatyj,rus,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,Dâr,cym,United Kingdom Species Inventory (UKSI),180090349,FALSE,NA,NA
2878688,English Oak,eng,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,European oak,eng,Database of Vascular Plants of Canada (VASCAN),100022650,FALSE,NA,NA
2878688,Pedunculate Oak,eng,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,Pedunculate oak,eng,Dyntaxa. Svensk taxonomisk databas,160022340,FALSE,GB,NA
2878688,Pelarek,swe,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,Skogsek,swe,The IUCN Red List of Threatened Species,176838346,FALSE,NA,NA
2878688,ek,swe,Dyntaxa. Svensk taxonomisk databas,160022340,FALSE,SE,NA
2878688,pedunculate oak,eng,Database of Vascular Plants of Canada (VASCAN),100022650,FALSE,NA,NA
2878688,sommarek,swe,Dyntaxa. Svensk taxonomisk databas,160022340,FALSE,SE,NA
2878688,stjälkek,swe,Dyntaxa. Svensk taxonomisk databas,160022340,FALSE,SE,NA
8390742,Mexican blue oak,eng,Integrated Taxonomic Information System (ITIS),102279017,NA,NA,NA
8390742,Mexican Blue Oak,eng,The IUCN Red List of Threatened Species,176838256,TRUE,NA,NA
2880539,Amerikaanse eik,nld,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Amerikaanse eik,nld,Invasive Alien Species in Belgium - HARMONIA database,113794901,NA,BE,NA
2880539,Chêne rouge,fra,Invasive Alien Species in Belgium - HARMONIA database,113794901,NA,BE,NA
2880539,Chêne rouge d'Amérique,fra,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Dąb czerwony,pol,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Northern Red Oak,eng,Martha's Vineyard species checklist,202605011,NA,NA,NA
2880539,Northern Red Oak,eng,Checklist of Vermont Species,160785775,NA,US,NA
2880539,Quercia rossa,ita,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Raudonasis ąžuolas,lit,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Red Oak,eng,Martha's Vineyard species checklist,202605011,NA,NA,NA
2880539,Red Oak,eng,Checklist of Vermont Species,160785775,NA,US,NA
2880539,Red Oak,eng,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Red oak,eng,Invasive Alien Species in Belgium - HARMONIA database,113794901,NA,BE,NA
2880539,Rot-Eiche,deu,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Rot-Eiche,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116801881,NA,DE,NA
2880539,Roteiche,deu,Belgian Species List,100547544,NA,BE,NA
2880539,Rød-eg,dan,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,DK,NA
2880539,Rød-eg,dan,National checklist of all species occurring in Denmark,168561043,NA,DK,NA
2880539,amerikaanse eik,nld,Belgian Species List,100547544,NA,BE,NA
2880539,carvalho,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941003,NA,NA,NA
2880539,carvalho-vermelho-americano,por,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,carvalho-vermelho-do-norte,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941003,NA,NA,NA
2880539,chêne rouge,fra,GRIN Taxonomy,101373207,NA,NA,NA
2880539,chêne rouge damérique,fra,Belgian Species List,100547544,NA,BE,NA
2880539,dub,ces,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,northern red oak,,NCBI Taxonomy,103149817,NA,NA,NA
2880539,northern red oak,eng,Belgian Species List,100547544,NA,BE,NA
2880539,northern red oak,eng,GRIN Taxonomy,101373207,NA,NA,NA
2880539,northern red oak,eng,Integrated Taxonomic Information System (ITIS),102279058,NA,NA,NA
2880539,punatammi,fin,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,FI,NA
2880539,punatammi,swe,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,FI,NA
2880539,raudeik,nno,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,NO,NA
2880539,red oak,,NCBI Taxonomy,103149817,NA,NA,NA
2880539,red oak,eng,GRIN Taxonomy,101373207,NA,NA,NA
2880539,robleamericano,por,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,rödek,swe,GRIN Taxonomy,101373207,NA,NA,NA
2880539,rödek,swe,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,SE,NA
2880539,rødeik,nob,Nordic Crop Wild Relative (CWR) Checklist,127646604,NA,NO,NA
2880539,sarkanais ozols,lav,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,vörös tölgy,hun,DAISIE - Inventory of alien invasive species in Europe,159511608,NA,NA,NA
2880539,Amerikaanse eik,nld,Checklist Dutch Species Register - Nederlands Soortenregister,124611341,TRUE,NA,NA
2880539,Northern Red Oak,eng,The IUCN Red List of Threatened Species,176838640,TRUE,NA,NA
2880539,Red Oak,eng,United Kingdom Species Inventory (UKSI),180090336,TRUE,NA,NA
2880539,chêne rouge,fra,Database of Vascular Plants of Canada (VASCAN),100022618,TRUE,NA,NA
2880539,northern red oak,eng,Database of Vascular Plants of Canada (VASCAN),100022618,TRUE,NA,NA
2880539,rödek,swe,Dyntaxa. Svensk taxonomisk databas,160022339,TRUE,SE,NA
2880539,rödek,swe,Risk assessment of invasive taxa in Sweden,164681025,TRUE,SE,NA
2880539,Derw Coch,cym,United Kingdom Species Inventory (UKSI),180090336,FALSE,NA,NA
2880539,Derwen Goch,cym,United Kingdom Species Inventory (UKSI),180090336,FALSE,NA,NA
2880539,Derwen Goch,cym,United Kingdom Species Inventory (UKSI),180090336,FALSE,NA,NA
2880539,chêne boréal,fra,Database of Vascular Plants of Canada (VASCAN),100022618,FALSE,NA,NA
2880539,red oak,eng,Database of Vascular Plants of Canada (VASCAN),100022618,FALSE,NA,NA
2878289,Shumard oak,,NCBI Taxonomy,103149860,NA,NA,NA
2878289,Shumard oak,eng,GRIN Taxonomy,101373224,NA,NA,NA
2878289,Shumard red oak,eng,GRIN Taxonomy,101373224,NA,NA,NA
2878289,Shumard's oak,eng,Integrated Taxonomic Information System (ITIS),102279077,NA,NA,NA
2878289,southern red oak,eng,GRIN Taxonomy,101373224,NA,NA,NA
2878289,spotted oak,eng,GRIN Taxonomy,101373224,NA,NA,NA
2878289,swamp red oak,eng,GRIN Taxonomy,101373224,NA,NA,NA
2878289,swamp red oak,,NCBI Taxonomy,103149860,NA,NA,NA
2878289,Shumard Oak,eng,The IUCN Red List of Threatened Species,176838569,TRUE,NA,NA
2878289,Shumard oak,eng,Database of Vascular Plants of Canada (VASCAN),100022624,TRUE,NA,NA
2878289,chêne de Shumard,fra,Database of Vascular Plants of Canada (VASCAN),100022624,TRUE,NA,NA
2878289,Schneck's oak,eng,Database of Vascular Plants of Canada (VASCAN),100022624,FALSE,NA,NA
2878289,Shumard's oak,eng,Database of Vascular Plants of Canada (VASCAN),100022624,FALSE,NA,NA
2878289,swamp red oak,eng,Database of Vascular Plants of Canada (VASCAN),100022624,FALSE,NA,NA
8879961,Post Oak,eng,Martha's Vineyard species checklist,202605003,NA,NA,NA
8879961,post oak,eng,Integrated Taxonomic Information System (ITIS),102279097,NA,NA,NA
8879961,post oak,,NCBI Taxonomy,103149891,NA,NA,NA
8879961,post oak,eng,GRIN Taxonomy,101373229,NA,NA,NA
8879961,Post Oak,eng,The IUCN Red List of Threatened Species,176838566,TRUE,NA,NA
8879961,Iron Oak,eng,Martha's Vineyard species checklist,202605003,FALSE,NA,NA
8879961,Iron Oak,eng,The IUCN Red List of Threatened Species,176838566,FALSE,NA,NA
2879411,Cork bark oak,eng,"Global Register of Introduced and Invasive Species - Hawaii, United States (ver.2.0, 2022)",205107458,NA,US,Hawaii
2879411,Cork oak,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205115945,NA,US,conterminous 48 United States
2879411,Korkeiche,deu,GRIN Taxonomy,101373231,NA,NA,NA
2879411,alcornoque,spa,GRIN Taxonomy,101373231,NA,NA,NA
2879411,carvalho-cortiça,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,carvalho-cortiçeiro,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,carvalho-de-cortiça,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,carvalho-de-rolha,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,carvalho-suberoso,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,chêne liège,fra,GRIN Taxonomy,101373231,NA,NA,NA
2879411,cork oak,,NCBI Taxonomy,103149901,NA,NA,NA
2879411,cork oak,eng,GRIN Taxonomy,101373231,NA,NA,NA
2879411,cork oak,eng,Integrated Taxonomic Information System (ITIS),102279105,NA,NA,NA
2879411,dub probkovyj,,GRIN Taxonomy,101373231,NA,NA,NA
2879411,korkek,swe,GRIN Taxonomy,101373231,NA,NA,NA
2879411,quercia da sughero,ita,GRIN Taxonomy,101373231,NA,NA,NA
2879411,sobreiro,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,165941006,NA,NA,NA
2879411,sorbreiro,por,GRIN Taxonomy,101373231,NA,NA,NA
2879411,suro,spa,GRIN Taxonomy,101373231,NA,NA,NA
2879411,Cork Oak,eng,United Kingdom Species Inventory (UKSI),180090305,TRUE,NA,NA
2879411,Cork Oak,eng,The IUCN Red List of Threatened Species,176838563,TRUE,NA,NA
2879863,Buckley's oak,eng,Integrated Taxonomic Information System (ITIS),102278802,NA,NA,NA
2879863,Texas oak,eng,Integrated Taxonomic Information System (ITIS),102278802,NA,NA,NA
2879863,Buckley Oak,eng,The IUCN Red List of Threatened Species,176838396,TRUE,NA,NA
2879863,Texas Red Oak,eng,The IUCN Red List of Threatened Species,176838396,FALSE,NA,NA
2878092,live oak,eng,GRIN Taxonomy,101373243,NA,NA,NA
2878092,live oak,eng,Integrated Taxonomic Information System (ITIS),102279132,NA,NA,NA
2878092,southern live oak,eng,GRIN Taxonomy,101373243,NA,NA,NA
2878092,southern live oak,,NCBI Taxonomy,103149931,NA,NA,NA
2878092,Southern Live Oak,eng,The IUCN Red List of Threatened Species,176838554,TRUE,NA,NA
2878092,Virginia Live Oak,eng,The IUCN Red List of Threatened Species,176838554,FALSE,NA,NA
2878384,Sierra live oak,eng,GRIN Taxonomy,101373244,NA,NA,NA
2878384,interior live oak,eng,GRIN Taxonomy,101373244,NA,NA,NA
2878384,interior live oak,eng,Integrated Taxonomic Information System (ITIS),102279139,NA,NA,NA
2878384,interior live oak,eng,Integrated Taxonomic Information System (ITIS),102279142,NA,NA,NA
2878384,interior live oak,,NCBI Taxonomy,103149935,NA,NA,NA
2878384,Interior Live Oak,eng,The IUCN Red List of Threatened Species,176838127,TRUE,NA,NA
2763095,arbre du voyageur,fra,GRIN Taxonomy,101434558,NA,NA,NA
2763095,baum der Reisenden,deu,GRIN Taxonomy,101434558,NA,NA,NA
2763095,de resandes träd,swe,GRIN Taxonomy,101434558,NA,NA,NA
2763095,palma de viajero,spa,GRIN Taxonomy,101434558,NA,NA,NA
2763095,palmeira-do-viajante,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,163994059,NA,NA,NA
2763095,ravenala,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,163994059,NA,NA,NA
2763095,ravenale,fra,GRIN Taxonomy,101434558,NA,NA,NA
2763095,ravinala,mlg,GRIN Taxonomy,101434558,NA,NA,NA
2763095,traveler's tree,eng,Integrated Taxonomic Information System (ITIS),102228692,NA,NA,NA
2763095,traveler's-palm,eng,GRIN Taxonomy,101434558,NA,NA,NA
2763095,traveler's-tree,eng,GRIN Taxonomy,101434558,NA,NA,NA
2763095,árvore-do-viajante,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,163994059,NA,NA,NA
2763095,traveller's tree,eng,World Register of Marine Species,181182399,FALSE,NA,NA
6371424,Alaternu,mlt,DAISIE - Inventory of alien invasive species in Europe,159512495,NA,NA,NA
6371424,Italian buckthorn,eng,GRIN Taxonomy,101421018,NA,NA,NA
6371424,Italian buckthorn,,Global Invasive Species Database,100222902,NA,NA,NA
6371424,Italian buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296139,NA,NA,NA
6371424,Mediterranean Buckthorn,eng,DAISIE - Inventory of alien invasive species in Europe,159512495,NA,NA,NA
6371424,Mediterranean buckthorn,eng,GRIN Taxonomy,101421018,NA,NA,NA
6371424,alaterne,fra,GRIN Taxonomy,101421018,NA,NA,NA
6371424,alaterne,,Global Invasive Species Database,100222902,NA,NA,NA
6371424,blow-fly-bush,eng,GRIN Taxonomy,101421018,NA,NA,NA
6371424,evergreen buckthorn,,Global Invasive Species Database,100222902,NA,NA,NA
6371424,vintergetapel,swe,GRIN Taxonomy,101421018,NA,NA,NA
6371424,Mediterranean Buckthorn,eng,United Kingdom Species Inventory (UKSI),180069475,TRUE,NA,NA
6371424,Mediterranean Buckthorn,eng,The IUCN Red List of Threatened Species,176783701,TRUE,NA,NA
6371424,Alaterno,ita,The IUCN Red List of Threatened Species,176783701,FALSE,NA,NA
6371424,Italian Buckthorn,eng,The IUCN Red List of Threatened Species,176783701,FALSE,NA,NA
6371424,Nerprun alaterne,fra,The IUCN Red List of Threatened Species,176783701,FALSE,NA,NA
6371424,Rhafnwydden Fythwyrdd,cym,United Kingdom Species Inventory (UKSI),180069475,FALSE,NA,NA
6371424,Rhafnwydden Fythwyrdd,cym,United Kingdom Species Inventory (UKSI),180069475,FALSE,NA,NA
6371424,مران,ara,The IUCN Red List of Threatened Species,176783701,FALSE,NA,NA
3039459,California buckthorn,eng,GRIN Taxonomy,101421007,NA,NA,NA
3039459,California buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296152,NA,NA,NA
3039459,California buckthorn,,NCBI Taxonomy,103169978,NA,NA,NA
3039459,California coffeeberry,eng,GRIN Taxonomy,101421007,NA,NA,NA
3039459,California coffeeberry,,NCBI Taxonomy,103169978,NA,NA,NA
3039468,Carolina buckthorn,,Catalogue of Life Checklist,174963786,NA,NA,NA
3039468,Carolina buckthorn,,NCBI Taxonomy,103169981,NA,NA,NA
3039468,Carolina buckthorn,eng,GRIN Taxonomy,101421008,NA,NA,NA
3039468,Carolina buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296175,NA,NA,NA
3039468,Indian-Cherry,eng,Checklist of Vermont Species,205185282,NA,US,NA
3039468,Indian-cherry,eng,GRIN Taxonomy,101421008,NA,NA,NA
3039468,Yellow Buckthorn,eng,Checklist of Vermont Species,205185282,NA,US,NA
3039468,yellow buckthorn,eng,GRIN Taxonomy,101421008,NA,NA,NA
3039468,Carolina Buckthorn,eng,Checklist of Vermont Species,205185282,TRUE,US,NA
3039491,Almindelig korsved,dan,National checklist of all species occurring in Denmark,168557267,NA,DK,NA
3039491,Buckthorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,Buckthorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,Carolina Buckthorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,Carolina Buckthorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,Carolina buckthorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,Carolina buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,Common Buckthorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,Common Buckthorn,eng,Catalogue of Life Checklist,171343849,NA,NA,NA
3039491,Common Buckthorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,Common buckthorn,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205117808,NA,US,conterminous 48 United States
3039491,Echter Kreuzdorn,,Catalogue of Life Checklist,171343849,NA,NA,NA
3039491,European Buckthorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,European Buckthorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,European Waythorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,European Waythorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,European buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,European buckthorn,eng,GRIN Taxonomy,101421021,NA,NA,NA
3039491,European buckthorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,European waythorn,eng,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,European waythorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,Gemeiner Kreuzdorn,deu,Belgian Species List,100549371,NA,BE,NA
3039491,Hart'S Thorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,Hart'S Thorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,Hart's thorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,Hart's thorn,eng,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,Korsved,dan,National checklist of all species occurring in Denmark,168557267,NA,DK,NA
3039491,Kreuzdorn,deu,GRIN Taxonomy,101421021,NA,NA,NA
3039491,Kreuzdorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,Purgier-Kreuzdorn,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116787265,NA,DE,NA
3039491,Purgier-Kreuzdorn,deu,Catalogue of Life Checklist,171343849,NA,NA,NA
3039491,Purging Buckthorn,eng,Checklist of Vermont Species,160781634,NA,US,NA
3039491,Purging Buckthorn,eng,Martha's Vineyard species checklist,202605312,NA,NA,NA
3039491,Vrietorn,dan,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,DK,NA
3039491,Vrietorn,dan,National checklist of all species occurring in Denmark,168557267,NA,DK,NA
3039491,buckthorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,buckthorn,eng,GRIN Taxonomy,101421021,NA,NA,NA
3039491,cervispina,spa,GRIN Taxonomy,101421021,NA,NA,NA
3039491,cervispina,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,common buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,common buckthorn,eng,GRIN Taxonomy,101421021,NA,NA,NA
3039491,common buckthorn,,NCBI Taxonomy,103170043,NA,NA,NA
3039491,common buckthorn,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,espinheiro-cerval,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,espinheiro-cerval,por,GRIN Taxonomy,101421021,NA,NA,NA
3039491,geitved,,Nordic plant uses from Gunnerus and Høeg,164942580,NA,NA,NA
3039491,geitved,nob,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,NO,NA
3039491,geitved,nno,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,NO,NA
3039491,getapel,swe,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,SE,NA
3039491,getapel,swe,GRIN Taxonomy,101421021,NA,NA,NA
3039491,hvorved Fahn flaadde gjeter,nor,Nordic plant uses from Gunnerus and Høeg,164942581,NA,NO,South Norway
3039491,hvorved Fahn flaadde gjeter,nor,Nordic plant uses from Gunnerus and Høeg,164942579,NA,NO,South Norway
3039491,nerprun cathartique,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,nerprun cathartique,,Integrated Taxonomic Information System (ITIS),102296176,NA,NA,NA
3039491,nerprun purgatif,fra,GRIN Taxonomy,101421021,NA,NA,NA
3039491,nerprun purgatif,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,nerprun purgatif,fra,Belgian Species List,100549371,NA,BE,NA
3039491,orapaatsama,swe,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,FI,NA
3039491,orapaatsama,fin,Nordic Crop Wild Relative (CWR) Checklist,127647706,NA,FI,NA
3039491,purging buckthorn,eng,Belgian Species List,100549371,NA,BE,NA
3039491,tamuje,por,GRIN Taxonomy,101421021,NA,NA,NA
3039491,tamuje,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,træet,nor,Nordic plant uses from Gunnerus and Høeg,164942581,NA,NO,South Norway
3039491,træet,nor,Nordic plant uses from Gunnerus and Høeg,164942579,NA,NO,South Norway
3039491,wegedoorn,nld,Belgian Species List,100549371,NA,BE,NA
3039491,épine noire,,Global Invasive Species Database,100222905,NA,NA,NA
3039491,épine noire,fra,GRIN Taxonomy,101421021,NA,NA,NA
3039491,Buckthorn,eng,United Kingdom Species Inventory (UKSI),180069478,TRUE,NA,NA
3039491,Common Buckthorn,eng,The IUCN Red List of Threatened Species,176783674,TRUE,NA,NA
3039491,European buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024713,TRUE,NA,NA
3039491,Wegedoorn,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152476010,TRUE,NA,NA
3039491,biddi,sme,NA,168110965,TRUE,NO,NA
3039491,getapel,swe,Dyntaxa. Svensk taxonomisk databas,160020862,TRUE,SE,NA
3039491,nerprun cathartique,fra,Database of Vascular Plants of Canada (VASCAN),100024713,TRUE,NA,NA
3039491,Draenen y Bwch,cym,United Kingdom Species Inventory (UKSI),180069478,FALSE,NA,NA
3039491,European buckthorn,eng,The IUCN Red List of Threatened Species,176783674,FALSE,NA,NA
3039491,Rhafnwydd,cym,United Kingdom Species Inventory (UKSI),180069478,FALSE,NA,NA
3039491,Rhafnwydden,cym,United Kingdom Species Inventory (UKSI),180069478,FALSE,NA,NA
3039491,Rhafnwydden,cym,United Kingdom Species Inventory (UKSI),180069478,FALSE,NA,NA
3039491,Vägtorn,swe,Dyntaxa. Svensk taxonomisk databas,160020862,FALSE,SE,NA
3039491,buckthorn,eng,World Register of Marine Species,154775432,FALSE,NA,NA
3039491,common buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024713,FALSE,NA,NA
3039491,geitved,nno,World Register of Marine Species,154775432,FALSE,NA,NA
3039491,geitved,nob,World Register of Marine Species,154775432,FALSE,NA,NA
3039491,nerprun commun,fra,Database of Vascular Plants of Canada (VASCAN),100024713,FALSE,NA,NA
3039491,nerprun purgatif,fra,Database of Vascular Plants of Canada (VASCAN),100024713,FALSE,NA,NA
3039491,paide bréan,gla,World Register of Marine Species,154775432,FALSE,NA,NA
3039491,purging buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024713,FALSE,NA,NA
3039491,wegedoorn,nld,World Register of Marine Species,154775432,FALSE,NA,NA
3039454,Alder Buckthorn,eng,Martha's Vineyard species checklist,202605308,NA,NA,NA
3039454,Alder Buckthorn,eng,Checklist of Vermont Species,160781643,NA,US,NA
3039454,Almindelig tørst,dan,National checklist of all species occurring in Denmark,168557271,NA,DK,NA
3039454,European alder buckthorn,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,Faulbaum,deu,EUNIS Biodiversity Database,101274550,NA,NA,NA
3039454,Faulbaum,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116787274,NA,DE,NA
3039454,Frangula,eng,Checklist of Vermont Species,160781643,NA,US,NA
3039454,Frangula,eng,Martha's Vineyard species checklist,202605308,NA,NA,NA
3039454,Glossy Buckthorn,eng,Martha's Vineyard species checklist,202605308,NA,NA,NA
3039454,Glossy Buckthorn,eng,Checklist of Vermont Species,160781643,NA,US,NA
3039454,Glossy buckthorn,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205117809,NA,US,conterminous 48 United States
3039454,Tørst,dan,National checklist of all species occurring in Denmark,168557271,NA,DK,NA
3039454,alder buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296191,NA,NA,NA
3039454,alder buckthorn,,NCBI Taxonomy,103169963,NA,NA,NA
3039454,alder buckthorn,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,alder buckthorn,eng,GRIN Taxonomy,101421002,NA,NA,NA
3039454,aulne noir,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,black buckthorn,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941237,NA,NA,NA
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941234,NA,NA,NA
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941236,NA,NA,NA
